,frame,timestamp,emotion,score,old_emotion,scene,emotion_shift
849,2547,110.7391304347826,no_emotion,0.91,neutral,23,False
850,2550,110.8695652173913,no_emotion,0.89,neutral,23,False
851,2553,111.0,sad,0.8,sad,24,True
852,2556,111.1304347826087,no_emotion,0.5,angry,24,False
853,2559,111.2608695652174,no_emotion,0.5,sad,24,False
854,2562,111.3913043478261,no_emotion,0.78,sad,24,False
855,2565,111.52173913043478,no_emotion,0.6,sad,24,False
856,2568,111.65217391304348,no_emotion,0.44,sad,24,False
857,2571,111.78260869565216,no_emotion,0.75,sad,24,False
858,2574,111.91304347826087,no_emotion,0.7,sad,24,False
859,2577,112.04347826086956,sad,0.82,sad,24,False
860,2580,112.17391304347828,no_emotion,0.66,sad,24,False
861,2583,112.30434782608695,no_emotion,0.66,sad,24,False
862,2586,112.43478260869566,no_emotion,0.61,sad,24,False
863,2589,112.56521739130434,no_emotion,0.63,sad,24,False
864,2592,112.69565217391305,no_emotion,0.58,sad,24,False
865,2595,112.82608695652172,no_emotion,0.53,sad,24,False
866,2598,112.95652173913044,no_emotion,0.61,sad,24,False
867,2601,113.08695652173913,no_emotion,0.62,sad,24,False
868,2604,113.21739130434784,no_emotion,0.64,sad,24,False
869,2607,113.34782608695652,no_emotion,0.57,sad,24,False
870,2610,113.47826086956522,no_emotion,0.49,sad,24,False
871,2613,113.6086956521739,no_emotion,0.56,sad,24,False
872,2616,113.7391304347826,no_emotion,0.57,sad,24,False
873,2619,113.8695652173913,no_emotion,0.6,sad,24,False
874,2622,114.0,no_emotion,0.86,neutral,25,False
875,2625,114.1304347826087,no_emotion,0.86,neutral,25,False
876,2628,114.2608695652174,no_emotion,0.88,neutral,25,False
877,2631,114.3913043478261,no_emotion,0.78,neutral,25,False
878,2634,114.52173913043478,no_emotion,0.77,neutral,25,False
879,2637,114.65217391304348,no_emotion,0.82,neutral,25,False
880,2640,114.78260869565216,no_emotion,0.78,neutral,25,False
881,2643,114.91304347826087,no_emotion,0.89,neutral,25,False
882,2646,115.04347826086956,no_emotion,0.87,neutral,25,False
883,2649,115.17391304347828,no_emotion,0.89,neutral,25,False
884,2652,115.30434782608695,no_emotion,0.9,neutral,25,False
885,2655,115.43478260869566,no_emotion,0.52,neutral,25,False
886,2658,115.56521739130434,no_emotion,0.55,neutral,25,False
887,2661,115.69565217391305,no_emotion,0.73,neutral,25,False
888,2664,115.82608695652172,no_emotion,0.53,neutral,25,False
889,2667,115.95652173913044,no_emotion,0.71,neutral,25,False
890,2670,116.08695652173913,no_emotion,0.71,neutral,25,False
891,2673,116.21739130434784,no_emotion,0.73,neutral,25,False
892,2676,116.34782608695652,no_emotion,0.46,sad,25,False
893,2679,116.47826086956522,no_emotion,0.77,neutral,25,False
894,2682,116.6086956521739,no_emotion,0.57,neutral,25,False
895,2685,116.7391304347826,no_emotion,0.63,neutral,25,False
896,2688,116.8695652173913,no_emotion,0.58,neutral,25,False
897,2691,117.0,no_emotion,0.58,neutral,25,False
898,2694,117.1304347826087,no_emotion,0.55,neutral,25,False
899,2697,117.2608695652174,no_emotion,0.87,neutral,25,False
900,2700,117.3913043478261,no_emotion,0.78,neutral,25,False
901,2703,117.52173913043478,no_emotion,0.83,neutral,25,False
902,2706,117.65217391304348,no_emotion,0.81,neutral,25,False
903,2709,117.78260869565216,no_emotion,0.69,neutral,25,False
904,2712,117.91304347826087,no_emotion,0.73,neutral,25,False
905,2715,118.04347826086956,no_emotion,0.78,neutral,25,False
906,2718,118.17391304347828,no_emotion,0.69,neutral,25,False
907,2721,118.30434782608695,no_emotion,0.6,neutral,25,False
908,2724,118.43478260869566,no_emotion,0.77,neutral,25,False
909,2727,118.56521739130434,no_emotion,0.62,neutral,25,False
910,2730,118.69565217391305,no_emotion,0.78,neutral,25,False
911,2733,118.82608695652172,no_emotion,0.81,neutral,25,False
912,2736,118.95652173913044,no_emotion,0.9,neutral,25,False
913,2739,119.08695652173913,no_emotion,0.86,neutral,25,False
914,2742,119.21739130434784,no_emotion,0.82,neutral,25,False
915,2745,119.34782608695652,neutral,0.96,neutral,25,True
916,2748,119.47826086956522,no_emotion,0.9,neutral,25,False
917,2751,119.6086956521739,no_emotion,0.82,neutral,25,False
918,2754,119.7391304347826,no_emotion,0.63,neutral,25,False
919,2757,119.8695652173913,no_emotion,0.8,neutral,25,False
920,2760,120.0,no_emotion,0.75,neutral,25,False
921,2763,120.1304347826087,no_emotion,0.77,neutral,25,False
922,2766,120.2608695652174,no_emotion,0.77,neutral,25,False
923,2769,120.3913043478261,no_emotion,0.81,neutral,25,False
924,2772,120.52173913043478,no_emotion,0.57,happy,25,False
925,2775,120.65217391304348,no_emotion,0.42,sad,25,False
926,2778,120.78260869565216,no_emotion,0.61,sad,25,False
927,2781,120.91304347826087,no_emotion,0.0,,25,False
928,2784,121.04347826086956,no_emotion,0.0,,25,False
929,2787,121.17391304347828,no_emotion,0.3,neutral,25,False
930,2790,121.30434782608695,no_emotion,0.54,neutral,25,False
931,2793,121.43478260869566,no_emotion,0.57,neutral,25,False
932,2796,121.56521739130434,no_emotion,0.51,neutral,25,False
933,2799,121.69565217391305,no_emotion,0.69,neutral,25,False
934,2802,121.82608695652172,no_emotion,0.91,neutral,25,False
935,2805,121.95652173913044,no_emotion,0.57,neutral,25,False
936,2808,122.08695652173913,no_emotion,0.6,neutral,25,False
937,2811,122.21739130434784,no_emotion,0.62,neutral,25,False
938,2814,122.34782608695652,no_emotion,0.53,neutral,25,False
939,2817,122.47826086956522,no_emotion,0.43,neutral,25,False
940,2820,122.6086956521739,no_emotion,0.82,neutral,25,False
941,2823,122.7391304347826,no_emotion,0.81,neutral,25,False
942,2826,122.8695652173913,no_emotion,0.82,neutral,25,False
943,2829,123.0,no_emotion,0.92,neutral,25,False
944,2832,123.1304347826087,no_emotion,0.85,neutral,25,False
945,2835,123.2608695652174,no_emotion,0.93,neutral,25,False
946,2838,123.3913043478261,neutral,0.96,neutral,25,False
947,2841,123.52173913043478,neutral,0.96,neutral,25,False
948,2844,123.65217391304348,no_emotion,0.58,sad,26,False
949,2847,123.78260869565216,no_emotion,0.53,sad,26,False
950,2850,123.91304347826087,no_emotion,0.53,sad,26,False
951,2853,124.04347826086956,no_emotion,0.5,sad,26,False
952,2856,124.17391304347828,no_emotion,0.46,sad,26,False
953,2859,124.30434782608695,no_emotion,0.6,sad,26,False
954,2862,124.43478260869566,no_emotion,0.61,sad,26,False
955,2865,124.56521739130434,no_emotion,0.56,sad,26,False
956,2868,124.69565217391305,no_emotion,0.56,sad,26,False
957,2871,124.82608695652172,no_emotion,0.56,sad,26,False
958,2874,124.95652173913044,no_emotion,0.61,sad,26,False
959,2877,125.08695652173913,no_emotion,0.52,sad,26,False
960,2880,125.21739130434784,no_emotion,0.55,sad,26,False
961,2883,125.34782608695652,no_emotion,0.58,sad,26,False
962,2886,125.47826086956522,no_emotion,0.59,sad,26,False
963,2889,125.6086956521739,no_emotion,0.6,sad,26,False
964,2892,125.7391304347826,no_emotion,0.59,sad,26,False
965,2895,125.8695652173913,no_emotion,0.65,sad,26,False
966,2898,126.0,no_emotion,0.63,sad,26,False
967,2901,126.1304347826087,no_emotion,0.63,sad,26,False
968,2904,126.2608695652174,no_emotion,0.57,sad,26,False
969,2907,126.3913043478261,no_emotion,0.57,sad,26,False
970,2910,126.52173913043478,no_emotion,0.57,sad,26,False
971,2913,126.65217391304348,no_emotion,0.58,sad,26,False
972,2916,126.78260869565216,no_emotion,0.63,sad,26,False
973,2919,126.91304347826087,no_emotion,0.67,sad,26,False
974,2922,127.04347826086956,no_emotion,0.63,sad,26,False
975,2925,127.17391304347828,no_emotion,0.7,sad,26,False
976,2928,127.30434782608695,no_emotion,0.66,sad,26,False
977,2931,127.43478260869566,no_emotion,0.63,sad,26,False
978,2934,127.56521739130434,no_emotion,0.69,sad,26,False
979,2937,127.69565217391305,no_emotion,0.63,sad,26,False
980,2940,127.82608695652172,no_emotion,0.6,sad,26,False
981,2943,127.95652173913044,no_emotion,0.6,sad,26,False
982,2946,128.08695652173913,no_emotion,0.72,sad,26,False
983,2949,128.2173913043478,no_emotion,0.72,sad,26,False
984,2952,128.34782608695653,no_emotion,0.68,sad,26,False
985,2955,128.47826086956522,no_emotion,0.7,sad,26,False
986,2958,128.6086956521739,no_emotion,0.71,sad,26,False
987,2961,128.7391304347826,no_emotion,0.4,sad,26,False
988,2964,128.8695652173913,no_emotion,0.47,angry,26,False
989,2967,129.0,no_emotion,0.51,angry,26,False
990,2970,129.1304347826087,no_emotion,0.52,angry,26,False
991,2973,129.2608695652174,no_emotion,0.45,angry,26,False
992,2976,129.3913043478261,no_emotion,0.48,sad,26,False
993,2979,129.52173913043478,no_emotion,0.43,angry,26,False
994,2982,129.65217391304347,no_emotion,0.45,angry,26,False
995,2985,129.7826086956522,no_emotion,0.45,angry,26,False
996,2988,129.91304347826087,no_emotion,0.42,angry,26,False
997,2991,130.04347826086956,no_emotion,0.44,sad,26,False
998,2994,130.17391304347825,no_emotion,0.56,sad,26,False
999,2997,130.30434782608697,no_emotion,0.43,sad,26,False
1000,3000,130.43478260869566,no_emotion,0.43,sad,26,False
1001,3003,130.56521739130434,no_emotion,0.46,angry,26,False
1002,3006,130.69565217391303,no_emotion,0.46,neutral,26,False
1003,3009,130.82608695652175,no_emotion,0.46,neutral,26,False
1004,3012,130.95652173913044,no_emotion,0.48,neutral,26,False
1005,3015,131.08695652173913,no_emotion,0.44,neutral,26,False
1006,3018,131.2173913043478,no_emotion,0.52,neutral,26,False
1007,3021,131.34782608695653,no_emotion,0.6,neutral,26,False
1008,3024,131.47826086956522,no_emotion,0.43,neutral,26,False
1009,3027,131.6086956521739,no_emotion,0.48,neutral,26,False
1010,3030,131.7391304347826,no_emotion,0.46,neutral,26,False
1011,3033,131.8695652173913,no_emotion,0.49,neutral,26,False
1012,3036,132.0,no_emotion,0.56,neutral,26,False
1013,3039,132.1304347826087,no_emotion,0.43,neutral,26,False
1014,3042,132.2608695652174,no_emotion,0.48,neutral,26,False
1015,3045,132.3913043478261,no_emotion,0.44,neutral,26,False
1016,3048,132.52173913043478,no_emotion,0.39,neutral,26,False
1017,3051,132.65217391304347,no_emotion,0.56,neutral,26,False
1018,3054,132.7826086956522,no_emotion,0.41,neutral,26,False
1019,3057,132.91304347826087,no_emotion,0.54,sad,26,False
1020,3060,133.04347826086956,no_emotion,0.6,sad,26,False
1021,3063,133.17391304347825,no_emotion,0.53,sad,26,False
1022,3066,133.30434782608697,no_emotion,0.0,,26,False
1023,3069,133.43478260869566,no_emotion,0.38,sad,26,False
1024,3072,133.56521739130434,no_emotion,0.34,sad,26,False
1025,3075,133.69565217391303,no_emotion,0.46,sad,26,False
1026,3078,133.82608695652175,no_emotion,0.52,sad,26,False
1027,3081,133.95652173913044,no_emotion,0.39,sad,26,False
1028,3084,134.08695652173913,no_emotion,0.55,sad,26,False
1029,3087,134.2173913043478,no_emotion,0.54,sad,26,False
1030,3090,134.34782608695653,no_emotion,0.53,sad,26,False
1031,3093,134.47826086956522,no_emotion,0.49,sad,26,False
1032,3096,134.6086956521739,no_emotion,0.52,sad,26,False
1033,3099,134.7391304347826,no_emotion,0.0,,26,False
1034,3102,134.8695652173913,no_emotion,0.45,sad,26,False
1035,3105,135.0,no_emotion,0.36,sad,26,False
1036,3108,135.1304347826087,no_emotion,0.43,sad,26,False
1037,3111,135.2608695652174,no_emotion,0.46,sad,26,False
1038,3114,135.3913043478261,no_emotion,0.42,sad,26,False
1039,3117,135.52173913043478,no_emotion,0.37,sad,26,False
1040,3120,135.65217391304347,no_emotion,0.49,neutral,26,False
1041,3123,135.7826086956522,no_emotion,0.55,neutral,26,False
1042,3126,135.91304347826087,no_emotion,0.52,neutral,27,False
1043,3129,136.04347826086956,no_emotion,0.57,neutral,27,False
1044,3132,136.17391304347825,no_emotion,0.47,neutral,27,False
1045,3135,136.30434782608697,no_emotion,0.37,neutral,27,False
1046,3138,136.43478260869566,no_emotion,0.78,happy,27,False
1047,3141,136.56521739130434,no_emotion,0.75,happy,27,False
1048,3144,136.69565217391303,no_emotion,0.52,neutral,27,False
1049,3147,136.82608695652175,no_emotion,0.44,neutral,27,False
1050,3150,136.95652173913044,no_emotion,0.53,happy,27,False
1051,3153,137.08695652173913,no_emotion,0.62,happy,27,False
1052,3156,137.2173913043478,no_emotion,0.63,happy,27,False
1053,3159,137.34782608695653,no_emotion,0.44,happy,27,False
1054,3162,137.47826086956522,no_emotion,0.0,,27,False
1055,3165,137.6086956521739,no_emotion,0.53,happy,27,False
1056,3168,137.7391304347826,no_emotion,0.49,happy,27,False
1057,3171,137.8695652173913,no_emotion,0.0,,27,False
1058,3174,138.0,no_emotion,0.59,happy,27,False
1059,3177,138.1304347826087,no_emotion,0.45,neutral,27,False
1060,3180,138.2608695652174,no_emotion,0.66,neutral,27,False
1061,3183,138.3913043478261,no_emotion,0.65,neutral,27,False
1062,3186,138.52173913043478,no_emotion,0.43,neutral,27,False
1063,3189,138.65217391304347,no_emotion,0.56,neutral,27,False
1064,3192,138.7826086956522,no_emotion,0.47,neutral,27,False
1065,3195,138.91304347826087,no_emotion,0.53,neutral,27,False
1066,3198,139.04347826086956,no_emotion,0.43,happy,27,False
1067,3201,139.17391304347825,no_emotion,0.49,happy,27,False
1068,3204,139.30434782608697,no_emotion,0.56,happy,27,False
1069,3207,139.43478260869566,no_emotion,0.57,happy,27,False
1070,3210,139.56521739130434,no_emotion,0.54,happy,27,False
1071,3213,139.69565217391303,no_emotion,0.54,happy,27,False
1072,3216,139.82608695652175,no_emotion,0.62,happy,27,False
1073,3219,139.95652173913044,no_emotion,0.71,happy,27,False
1074,3222,140.08695652173913,no_emotion,0.68,happy,27,False
1075,3225,140.2173913043478,no_emotion,0.77,neutral,27,False
1076,3228,140.34782608695653,no_emotion,0.55,sad,27,False
1077,3231,140.47826086956522,no_emotion,0.55,neutral,27,False
1078,3234,140.6086956521739,no_emotion,0.53,neutral,27,False
1079,3237,140.7391304347826,no_emotion,0.53,neutral,27,False
1080,3240,140.8695652173913,no_emotion,0.57,neutral,27,False
1081,3243,141.0,no_emotion,0.34,neutral,27,False
1082,3246,141.1304347826087,no_emotion,0.61,neutral,27,False
1083,3249,141.2608695652174,no_emotion,0.58,neutral,27,False
1084,3252,141.3913043478261,no_emotion,0.47,neutral,28,False
1085,3255,141.52173913043478,no_emotion,0.5,neutral,28,False
1086,3258,141.65217391304347,no_emotion,0.53,neutral,28,False
1087,3261,141.7826086956522,no_emotion,0.55,neutral,28,False
1088,3264,141.91304347826087,no_emotion,0.55,neutral,28,False
1089,3267,142.04347826086956,no_emotion,0.39,sad,28,False
1090,3270,142.17391304347825,sad,0.84,sad,28,True
1091,3273,142.30434782608697,sad,0.81,sad,28,False
1092,3276,142.43478260869566,no_emotion,0.79,sad,28,False
1093,3279,142.56521739130434,no_emotion,0.63,sad,28,False
1094,3282,142.69565217391303,no_emotion,0.54,angry,28,False
1095,3285,142.82608695652175,no_emotion,0.45,angry,28,False
1096,3288,142.95652173913044,no_emotion,0.35,sad,28,False
1097,3291,143.08695652173913,no_emotion,0.45,sad,28,False
1098,3294,143.2173913043478,no_emotion,0.63,sad,28,False
1099,3297,143.34782608695653,no_emotion,0.69,sad,28,False
1100,3300,143.47826086956522,sad,0.81,sad,28,False
1101,3303,143.6086956521739,sad,0.86,sad,28,False
1102,3306,143.7391304347826,sad,0.88,sad,28,False
1103,3309,143.8695652173913,sad,0.84,sad,28,False
1104,3312,144.0,no_emotion,0.76,sad,28,False
1105,3315,144.1304347826087,sad,0.83,sad,28,False
1106,3318,144.2608695652174,no_emotion,0.78,sad,28,False
1107,3321,144.3913043478261,sad,0.8,sad,28,False
1108,3324,144.52173913043478,no_emotion,0.79,sad,28,False
1109,3327,144.65217391304347,sad,0.8,sad,28,False
1110,3330,144.7826086956522,no_emotion,0.77,sad,28,False
1111,3333,144.91304347826087,no_emotion,0.75,sad,28,False
1112,3336,145.04347826086956,no_emotion,0.76,sad,28,False
1113,3339,145.17391304347825,no_emotion,0.72,sad,28,False
1114,3342,145.30434782608697,no_emotion,0.75,sad,28,False
1115,3345,145.43478260869566,no_emotion,0.74,sad,28,False
1116,3348,145.56521739130434,no_emotion,0.48,sad,28,False
1117,3351,145.69565217391303,no_emotion,0.33,neutral,28,False
1118,3354,145.82608695652175,no_emotion,0.41,neutral,28,False
1119,3357,145.95652173913044,no_emotion,0.56,angry,28,False
1120,3360,146.08695652173913,no_emotion,0.48,neutral,28,False
1121,3363,146.2173913043478,no_emotion,0.46,neutral,28,False
1122,3366,146.34782608695653,no_emotion,0.48,neutral,28,False
1123,3369,146.47826086956522,no_emotion,0.44,neutral,28,False
1124,3372,146.6086956521739,no_emotion,0.45,neutral,28,False
1125,3375,146.7391304347826,no_emotion,0.42,angry,28,False
1126,3378,146.8695652173913,no_emotion,0.39,angry,28,False
1127,3381,147.0,no_emotion,0.43,angry,28,False
1128,3384,147.1304347826087,no_emotion,0.39,neutral,28,False
1129,3387,147.2608695652174,no_emotion,0.4,angry,28,False
1130,3390,147.3913043478261,no_emotion,0.49,angry,28,False
1131,3393,147.52173913043478,no_emotion,0.47,angry,28,False
1132,3396,147.65217391304347,no_emotion,0.42,neutral,28,False
1133,3399,147.7826086956522,no_emotion,0.42,angry,28,False
1134,3402,147.91304347826087,no_emotion,0.38,neutral,28,False
1135,3405,148.04347826086956,no_emotion,0.43,neutral,28,False
1136,3408,148.17391304347825,no_emotion,0.46,angry,28,False
1137,3411,148.30434782608697,no_emotion,0.39,angry,28,False
1138,3414,148.43478260869566,no_emotion,0.57,neutral,28,False
1139,3417,148.56521739130434,no_emotion,0.44,neutral,28,False
1140,3420,148.69565217391303,no_emotion,0.52,neutral,28,False
1141,3423,148.82608695652175,no_emotion,0.58,neutral,28,False
1142,3426,148.95652173913044,no_emotion,0.71,neutral,28,False
1143,3429,149.08695652173913,no_emotion,0.63,neutral,28,False
1144,3432,149.2173913043478,no_emotion,0.63,neutral,28,False
1145,3435,149.34782608695653,no_emotion,0.38,sad,28,False
1146,3438,149.47826086956522,no_emotion,0.37,sad,28,False
1147,3441,149.6086956521739,no_emotion,0.32,neutral,28,False
1148,3444,149.7391304347826,no_emotion,0.37,neutral,28,False
1149,3447,149.8695652173913,no_emotion,0.49,neutral,28,False
1150,3450,150.0,no_emotion,0.42,neutral,28,False
1151,3453,150.1304347826087,no_emotion,0.61,neutral,28,False
1152,3456,150.2608695652174,no_emotion,0.43,neutral,28,False
1153,3459,150.3913043478261,no_emotion,0.6,neutral,28,False
1154,3462,150.52173913043478,no_emotion,0.64,neutral,28,False
1155,3465,150.65217391304347,no_emotion,0.61,neutral,28,False
1156,3468,150.7826086956522,no_emotion,0.49,neutral,28,False
1157,3471,150.91304347826087,no_emotion,0.48,angry,28,False
1158,3474,151.04347826086956,no_emotion,0.58,neutral,28,False
1159,3477,151.17391304347825,no_emotion,0.51,neutral,28,False
1160,3480,151.30434782608697,no_emotion,0.49,angry,28,False
1161,3483,151.43478260869566,no_emotion,0.44,neutral,28,False
1162,3486,151.56521739130434,no_emotion,0.44,angry,28,False
1163,3489,151.69565217391303,no_emotion,0.62,neutral,28,False
1164,3492,151.82608695652175,no_emotion,0.7,neutral,28,False
1165,3495,151.95652173913044,no_emotion,0.45,neutral,28,False
1166,3498,152.08695652173913,no_emotion,0.56,neutral,28,False
1167,3501,152.2173913043478,no_emotion,0.45,neutral,28,False
1168,3504,152.34782608695653,no_emotion,0.55,neutral,28,False
1169,3507,152.47826086956522,no_emotion,0.43,neutral,28,False
1170,3510,152.6086956521739,no_emotion,0.5,angry,28,False
1171,3513,152.7391304347826,no_emotion,0.47,angry,28,False
1172,3516,152.8695652173913,no_emotion,0.47,neutral,28,False
1173,3519,153.0,no_emotion,0.46,neutral,28,False
1174,3522,153.1304347826087,no_emotion,0.4,angry,28,False
1175,3525,153.2608695652174,no_emotion,0.53,neutral,28,False
1176,3528,153.3913043478261,no_emotion,0.44,angry,28,False
1177,3531,153.52173913043478,no_emotion,0.43,angry,28,False
1178,3534,153.65217391304347,no_emotion,0.42,angry,28,False
1179,3537,153.7826086956522,no_emotion,0.46,angry,28,False
1180,3540,153.91304347826087,no_emotion,0.48,neutral,28,False
1181,3543,154.04347826086956,no_emotion,0.43,neutral,28,False
1182,3546,154.17391304347825,no_emotion,0.4,angry,28,False
1183,3549,154.30434782608697,no_emotion,0.49,angry,28,False
1184,3552,154.43478260869566,no_emotion,0.48,angry,28,False
1185,3555,154.56521739130434,no_emotion,0.47,angry,28,False
1186,3558,154.69565217391303,no_emotion,0.39,angry,28,False
1187,3561,154.82608695652175,no_emotion,0.51,angry,28,False
1188,3564,154.95652173913044,no_emotion,0.44,neutral,28,False
1189,3567,155.08695652173913,no_emotion,0.42,neutral,28,False
1190,3570,155.2173913043478,no_emotion,0.49,angry,28,False
1191,3573,155.34782608695653,no_emotion,0.45,angry,28,False
1192,3576,155.47826086956522,no_emotion,0.43,angry,28,False
1193,3579,155.6086956521739,no_emotion,0.46,neutral,28,False
1194,3582,155.7391304347826,no_emotion,0.33,neutral,28,False
1195,3585,155.8695652173913,no_emotion,0.5,neutral,28,False
1196,3588,156.0,no_emotion,0.49,sad,28,False
1197,3591,156.1304347826087,no_emotion,0.51,sad,28,False
1198,3594,156.2608695652174,no_emotion,0.74,neutral,28,False
1199,3597,156.3913043478261,no_emotion,0.87,neutral,28,False
1200,3600,156.52173913043478,no_emotion,0.79,neutral,28,False
1201,3603,156.65217391304347,no_emotion,0.62,neutral,28,False
1202,3606,156.7826086956522,no_emotion,0.59,neutral,28,False
1203,3609,156.91304347826087,no_emotion,0.69,neutral,28,False
1204,3612,157.04347826086956,no_emotion,0.71,neutral,28,False
1205,3615,157.17391304347825,no_emotion,0.42,angry,28,False
1206,3618,157.30434782608697,no_emotion,0.45,neutral,28,False
1207,3621,157.43478260869566,no_emotion,0.53,angry,28,False
1208,3624,157.56521739130434,no_emotion,0.37,angry,28,False
1209,3627,157.69565217391303,no_emotion,0.59,neutral,28,False
1210,3630,157.82608695652175,no_emotion,0.41,neutral,28,False
1211,3633,157.95652173913044,no_emotion,0.4,angry,28,False
1212,3636,158.08695652173913,no_emotion,0.37,angry,28,False
1213,3639,158.2173913043478,no_emotion,0.29,angry,29,False
1214,3642,158.34782608695653,no_emotion,0.92,neutral,29,False
1215,3645,158.47826086956522,no_emotion,0.94,neutral,29,False
1216,3648,158.6086956521739,no_emotion,0.93,neutral,29,False
1217,3651,158.7391304347826,no_emotion,0.9,neutral,29,False
1218,3654,158.8695652173913,no_emotion,0.91,neutral,29,False
1219,3657,159.0,no_emotion,0.93,neutral,29,False
1220,3660,159.1304347826087,no_emotion,0.9,neutral,29,False
1221,3663,159.2608695652174,no_emotion,0.87,neutral,29,False
1222,3666,159.3913043478261,no_emotion,0.91,neutral,29,False
1223,3669,159.52173913043478,no_emotion,0.83,neutral,29,False
1224,3672,159.65217391304347,no_emotion,0.89,neutral,29,False
1225,3675,159.7826086956522,no_emotion,0.94,neutral,29,False
1226,3678,159.91304347826087,no_emotion,0.69,neutral,29,False
1227,3681,160.04347826086956,no_emotion,0.8,neutral,29,False
1228,3684,160.17391304347825,no_emotion,0.73,neutral,29,False
1229,3687,160.30434782608697,no_emotion,0.68,neutral,29,False
1230,3690,160.43478260869566,no_emotion,0.72,neutral,29,False
1231,3693,160.56521739130434,no_emotion,0.0,,29,False
1232,3696,160.69565217391303,no_emotion,0.71,neutral,29,False
1233,3699,160.82608695652175,no_emotion,0.0,,29,False
1234,3702,160.95652173913044,no_emotion,0.0,,29,False
1235,3705,161.08695652173913,no_emotion,0.84,neutral,29,False
1236,3708,161.2173913043478,no_emotion,0.9,neutral,29,False
1237,3711,161.34782608695653,no_emotion,0.41,neutral,29,False
1238,3714,161.47826086956522,no_emotion,0.32,sad,30,False
1239,3717,161.6086956521739,no_emotion,0.41,sad,30,False
1240,3720,161.7391304347826,no_emotion,0.41,sad,30,False
1241,3723,161.8695652173913,no_emotion,0.35,sad,30,False
1242,3726,162.0,no_emotion,0.44,sad,30,False
1243,3729,162.1304347826087,no_emotion,0.42,sad,30,False
1244,3732,162.2608695652174,no_emotion,0.34,sad,30,False
1245,3735,162.3913043478261,no_emotion,0.36,sad,30,False
1246,3738,162.52173913043478,no_emotion,0.36,sad,30,False
1247,3741,162.65217391304347,no_emotion,0.4,sad,30,False
1248,3744,162.7826086956522,no_emotion,0.41,sad,30,False
1249,3747,162.91304347826087,no_emotion,0.42,sad,30,False
1250,3750,163.04347826086956,no_emotion,0.38,sad,30,False
1251,3753,163.17391304347825,no_emotion,0.42,sad,30,False
1252,3756,163.30434782608697,no_emotion,0.42,sad,30,False
1253,3759,163.43478260869566,no_emotion,0.35,fear,30,False
1254,3762,163.56521739130434,no_emotion,0.38,sad,30,False
